mean_erythema,p90_erythema,red_excess_ratio,p90_red_excess,rg_ratio,rb_ratio,mean_hue,std_hue,mean_saturation,std_saturation,mean_value,std_value,ycbcr_cr_mean,ycbcr_cr_std,skin_pixel_fraction,sobel_roughness,p90_roughness,sobel_direction_entropy,laplacian_sharpness,chromatic_dispersion,luminance_convexity,texture_contrast,texture_homogeneity,edge_density,category_index,category_name
4.5239,11.7179,14.4576,25.5374,1.0375,1.4111,21.5592,10.2888,26.3578,22.0,148.1896,19.6192,148.3317,13.2502,0.8247,11.5771,34.7212,2.6625,445.4472,18.0021,13.4145,10.8897,70.8504,12.6492,3,Swelling_Contusion
11.8551,24.8068,13.73,22.2116,1.2928,1.1772,12.0,9.384,33.1203,13.817,190.1963,20.9097,140.2904,7.4992,0.9851,18.0539,30.3917,2.6034,533.7691,23.8026,15.9391,7.7544,46.562,9.2545,3,Swelling_Contusion
22.5341,38.9835,12.8885,25.5993,1.1113,1.0724,16.4761,10.1932,39.9068,14.4208,139.0411,30.4552,156.2367,12.8229,0.9165,15.0796,28.77,2.5579,159.6459,20.3867,18.9343,8.5558,65.0993,1.5,3,Swelling_Contusion
10.7663,24.4081,13.5654,24.3924,1.2913,1.2543,23.2784,10.3812,35.2862,9.8574,168.1072,15.3105,143.6558,12.6676,0.8278,8.9201,28.2251,2.4088,507.2687,26.3955,15.7312,9.4193,58.7229,12.9513,3,Swelling_Contusion
14.2031,31.1265,10.2852,19.0139,1.281,1.0457,25.9727,9.7745,36.837,11.8616,161.3296,21.6967,140.5678,13.3526,0.9423,11.7742,31.2281,2.6413,358.6617,31.3391,21.603,9.3685,63.9849,12.5573,3,Swelling_Contusion
4.0,16.7412,6.1943,21.6752,1.3316,1.3845,29.5983,10.4397,33.4615,4.5,111.8979,23.5537,148.3881,11.869,0.816,13.7848,26.156,2.4603,716.8399,30.0659,24.4532,7.5223,74.6075,8.9664,3,Swelling_Contusion
5.397,17.2599,10.7642,25.5538,1.2965,1.219,19.9222,5.6877,31.7978,14.4304,116.5283,27.0248,145.554,12.8186,0.9471,12.3739,34.7905,2.378,355.5261,10.7758,22.4369,6.885,61.8356,5.0733,3,Swelling_Contusion
4.0,15.5592,14.3795,19.741,1.1536,1.1483,31.344,8.6411,22.9434,13.2634,106.7995,16.6571,151.5593,7.411,0.8968,11.85,20.2043,2.4653,395.3046,21.9764,18.5847,9.895,59.9782,13.2236,3,Swelling_Contusion
15.1838,22.6816,10.5418,17.7618,1.2648,1.33,25.1799,9.0621,30.0103,14.1269,155.3354,15.2696,147.2339,15.4689,0.8736,13.1669,35.773,2.4556,324.6103,36.7851,27.0502,10.6019,52.3025,6.5598,3,Swelling_Contusion
4.0,16.1637,10.5052,23.1053,1.1871,1.3732,25.1981,5.9647,30.0794,15.8865,129.7756,33.6186,149.0586,9.0656,0.7985,9.8216,18.8947,2.54,329.6821,45.0,24.5838,11.7833,61.0146,13.5227,3,Swelling_Contusion
9.9314,19.0532,11.98,26.9435,1.178,1.1989,32.167,5.1687,36.3413,14.8002,141.8785,22.6074,144.9854,14.8571,0.9344,21.1113,34.4069,2.7581,303.9716,22.9896,26.192,6.1929,82.9249,12.0381,3,Swelling_Contusion
13.2929,23.7063,6.8473,12.3956,1.1437,1.32,22.6777,7.8338,28.0306,14.9946,136.636,25.5302,155.8664,10.7755,0.9234,14.8512,26.5076,2.5473,634.8945,23.3824,22.8895,5.3379,59.7597,6.565,3,Swelling_Contusion
12.1822,29.5853,5.6711,18.0933,1.1375,1.354,24.9315,4.3494,31.6375,15.8775,130.7818,17.2422,148.4551,11.7752,0.9939,8.327,19.4267,2.5172,580.9536,16.7353,27.2671,12.8881,56.8471,13.2226,3,Swelling_Contusion
4.5731,16.9358,9.1865,15.7977,1.1536,1.2988,30.9906,12.8024,24.1849,12.7834,106.9056,16.2877,142.6427,14.2061,0.946,17.2835,40.9039,2.4711,548.7981,20.7414,25.2202,10.5362,58.5395,14.4482,3,Swelling_Contusion
15.6855,31.1443,9.5535,17.6514,1.0959,1.1303,30.0497,13.5315,34.1318,6.3293,157.8288,19.7407,151.1642,9.861,0.864,13.0396,28.0818,2.68,331.2735,24.7409,15.452,11.0349,75.9532,8.5917,3,Swelling_Contusion
4.0,16.1065,15.8027,24.4116,1.2987,1.1943,22.8378,12.1378,27.0422,7.5889,124.9413,21.9939,138.1598,12.9109,0.8282,14.7131,36.0667,2.2714,567.8439,27.4564,23.9569,9.3179,58.7014,7.02,3,Swelling_Contusion
13.237,20.6785,6.5565,18.2618,1.1134,1.3709,28.1718,5.0691,29.5188,14.505,113.1482,17.7476,144.1913,12.4079,0.7808,19.2015,29.2586,2.6791,456.2752,24.5951,9.1787,9.2477,63.9945,9.7491,3,Swelling_Contusion
20.062,29.4652,17.072,29.2348,1.1295,1.3556,23.6216,12.8664,36.3222,11.6655,132.849,22.4817,146.0431,14.0976,0.8647,9.028,22.6315,2.5601,571.3137,12.8744,25.7824,8.7322,53.6198,6.9627,3,Swelling_Contusion
4.0,15.1256,11.5124,17.7397,1.3128,1.1906,15.3818,4.27,47.6064,16.1418,103.652,27.4583,146.4323,14.8115,0.8461,10.7228,28.6859,2.2979,462.5645,23.1871,23.5292,9.6196,64.9437,7.2823,3,Swelling_Contusion
14.4122,22.7055,9.5565,19.1418,1.2251,1.3375,22.1003,13.3438,33.7947,12.2715,123.4103,13.0601,145.7926,13.3692,0.9354,10.8094,30.3864,2.4518,455.5528,40.8385,14.4085,10.7848,63.418,10.7621,3,Swelling_Contusion
13.2459,26.1422,11.8311,22.4954,1.1151,1.02,29.0544,12.7475,22.1687,14.1648,130.9321,24.8526,139.9454,8.0584,0.9275,17.6515,27.1096,2.347,455.3115,15.239,20.3424,9.911,74.5011,13.2819,3,Swelling_Contusion
4.0,16.7596,3.57,9.9823,1.1396,1.212,29.9563,8.5878,25.1472,11.3297,112.3272,21.5107,152.3853,10.1885,0.9089,10.3546,23.8569,2.5921,440.5403,31.5733,17.7941,11.9243,75.6675,6.0231,3,Swelling_Contusion
16.5938,34.1635,14.0487,23.5031,1.1965,1.1967,23.7038,4.331,27.805,11.4371,79.7892,20.1682,150.0632,15.0297,0.8207,14.2732,25.1364,2.3953,655.6768,34.9045,12.4019,6.7656,51.0922,8.4084,3,Swelling_Contusion
7.5049,25.2504,12.1106,27.9513,1.1894,1.3036,29.9225,4.9755,23.4952,10.3169,161.4153,18.3162,143.8548,9.391,0.7839,18.8181,27.8209,2.728,702.1399,26.6918,16.3841,17.4597,66.6286,6.6529,3,Swelling_Contusion
6.5329,14.9954,12.6485,19.1853,1.1949,1.1698,29.8777,13.3308,45.5285,13.8767,115.2194,15.2693,151.2641,8.0081,0.8156,14.3712,37.4493,2.4933,687.3662,27.0697,19.8624,15.3837,72.586,10.2751,3,Swelling_Contusion
14.2246,25.0219,11.0283,20.1474,1.1944,1.3442,33.7713,9.8326,47.0624,11.1646,143.0058,10.0,142.5395,13.556,0.9921,10.4916,29.7184,2.7741,533.2054,30.8282,20.0504,3.0,67.9783,10.9366,3,Swelling_Contusion
10.4103,22.6006,12.9255,23.4101,1.2125,1.3223,21.6537,14.1817,39.1241,13.0001,127.2464,24.5338,146.9521,10.7542,0.8573,9.7484,18.574,2.3061,416.5003,21.8827,24.1584,13.7081,55.7452,13.2343,3,Swelling_Contusion
12.3233,22.0592,7.1771,14.0263,1.2149,1.4004,22.8787,6.4219,32.2399,14.8016,119.4561,30.995,144.0538,8.797,0.9107,19.2176,29.6352,2.4447,287.8539,21.2663,17.8104,8.8982,60.6436,3.5906,3,Swelling_Contusion
13.8303,24.3082,22.0,34.0,1.0115,1.284,18.2848,7.0785,39.2022,12.4415,120.2768,13.6148,146.1673,12.0071,0.9959,12.716,29.2131,2.7598,471.2792,29.9174,18.1089,4.41,58.6017,8.6197,3,Swelling_Contusion
6.8633,23.1255,16.7896,25.5503,1.1174,1.3059,27.0099,10.5561,33.0501,13.5532,82.2835,15.191,147.2939,4.8694,0.8796,15.6992,33.2811,2.4679,277.4791,19.4746,11.7093,3.0,67.1337,11.4911,3,Swelling_Contusion
12.5365,29.5618,7.012,21.2808,1.0289,1.3564,26.6183,6.9026,27.9623,15.6547,153.9926,29.0345,146.3487,8.4901,0.8054,12.1256,31.5123,2.1803,594.794,31.0895,20.0282,5.8603,60.5747,10.667,3,Swelling_Contusion
4.0,18.9303,15.1762,28.7823,1.1736,1.2897,32.3626,14.3605,39.9197,11.7042,96.4514,23.8561,146.4112,13.1271,0.8851,15.2646,32.203,2.7323,525.4815,17.9104,9.0,8.5947,54.3426,7.9834,3,Swelling_Contusion
15.9031,26.2318,12.3644,27.998,1.2489,1.0693,28.5466,9.5573,26.2362,13.6375,80.7852,17.6468,151.6657,8.8225,0.9085,14.2206,30.7427,2.6207,317.7227,17.5987,12.9147,9.5359,68.4503,1.5,3,Swelling_Contusion
8.2587,19.9774,4.9537,20.5063,1.1929,1.3388,31.5724,15.2637,34.077,9.2881,133.6085,25.2861,150.5872,6.5989,0.9476,19.53,28.1739,2.5206,406.7624,30.0171,22.219,12.0676,59.5219,5.9227,3,Swelling_Contusion
10.3448,18.9671,11.5544,22.5788,1.2558,1.2728,21.9886,15.269,35.3604,9.5044,119.9487,20.9728,153.4913,13.7995,0.9383,8.611,31.6862,2.5697,263.1185,28.9313,17.4626,8.5086,64.1921,11.4542,3,Swelling_Contusion
16.9647,30.9368,18.4058,31.2959,1.0996,1.1891,28.2596,7.6027,37.0404,13.8056,163.6532,28.6382,140.0247,13.7985,0.9985,11.9202,24.5429,2.4252,545.7809,32.0111,17.1961,9.2624,68.4812,8.9366,3,Swelling_Contusion
16.4708,27.1755,11.5531,24.4287,1.3982,1.1988,30.1288,9.5146,25.4494,14.1664,140.7424,25.8915,140.5718,10.2206,0.978,12.4866,35.2108,2.3793,383.41,25.7044,20.8897,9.5868,81.7547,10.2662,3,Swelling_Contusion
4.0,20.0593,10.9278,19.3781,1.0,1.0857,26.3559,14.1541,34.5809,7.175,115.451,32.2014,141.5838,8.1711,0.9179,10.2138,33.3147,2.5795,679.3307,16.8497,13.137,9.5995,68.681,9.6667,3,Swelling_Contusion
6.0909,22.3757,15.7151,23.1063,1.1933,1.0913,30.8419,7.3374,38.613,8.2936,149.8572,23.2149,141.6858,15.1393,0.9457,8.6879,25.614,2.552,891.3058,15.9001,22.4831,9.3834,75.4434,9.0693,3,Swelling_Contusion
7.9203,21.5039,5.9692,17.3513,1.0637,1.3592,32.7083,4.7907,30.2681,9.6435,158.9639,16.2417,144.4562,8.9422,0.9809,12.2444,35.0413,2.6787,353.6558,22.0069,29.1622,7.9493,57.672,10.367,3,Swelling_Contusion
12.7239,26.7405,8.8593,21.4137,1.1793,1.1655,22.862,9.8997,35.7074,8.7403,123.0923,23.4381,149.7556,11.2215,0.7834,14.1961,22.2992,2.5531,405.1138,15.59,17.1471,11.8352,55.9743,14.1727,3,Swelling_Contusion
13.8224,24.5465,12.5567,26.2847,1.2519,1.1469,38.8996,7.0988,26.8233,13.2589,146.9362,24.7977,146.2502,7.7288,0.9128,12.5979,32.9803,2.7754,524.9742,24.8816,25.076,12.6807,67.5444,3.6426,3,Swelling_Contusion
11.8842,20.3841,10.4308,22.2778,1.147,1.0338,29.6074,8.4875,37.3264,11.8833,118.8055,24.1027,141.0759,15.9663,0.8476,18.1048,27.1263,2.4801,267.5524,15.7984,20.1353,5.4635,64.4968,9.8761,3,Swelling_Contusion
9.3408,25.93,13.4646,26.7976,1.1502,1.2539,27.3681,8.5636,34.7179,14.8772,145.1004,22.9145,150.8749,13.8841,0.818,14.7379,32.0614,2.4576,612.9215,27.7111,16.0146,9.9548,74.409,5.8467,3,Swelling_Contusion
5.1549,13.5828,13.7798,19.9873,1.1153,1.4266,28.485,8.2474,37.5233,14.2458,131.4134,17.5286,151.2847,9.9654,0.8659,15.6653,38.7218,2.5197,366.4709,20.2076,22.0277,7.625,53.0272,9.2803,3,Swelling_Contusion
13.8479,22.2152,11.5361,20.6361,1.3319,1.1462,28.5096,8.0364,33.254,12.9644,129.3354,22.9636,151.549,16.2845,0.9234,13.7851,31.304,2.45,338.8888,19.1671,24.3045,6.1669,74.7018,9.5698,3,Swelling_Contusion
8.5024,18.3293,10.6931,26.2175,1.0913,1.1077,30.1097,7.9271,26.5944,7.6296,118.2527,12.2398,145.6102,4.5,0.9592,17.8054,27.4234,2.6058,398.6352,25.0763,20.9611,13.1045,78.2626,13.307,3,Swelling_Contusion
4.1136,12.5994,16.1267,24.5903,1.2188,1.2203,28.7674,15.1694,39.3915,11.5864,103.1484,20.2502,148.9108,7.4869,0.8902,17.1969,25.5541,2.6957,458.7927,18.8335,22.2353,5.726,83.3191,12.7155,3,Swelling_Contusion
6.2127,20.7086,12.4624,27.7766,1.1284,1.1491,29.737,7.4709,28.4251,11.0531,148.3759,28.713,138.4217,7.1154,0.8439,8.3897,25.1569,2.4322,577.3272,31.2631,21.1687,3.628,66.849,5.9504,3,Swelling_Contusion
11.2168,20.0753,12.3238,25.5889,1.2015,1.1483,14.1172,12.4949,22.4833,11.843,134.494,24.7961,143.4431,11.8136,0.9187,16.8391,36.5285,2.8031,461.5288,17.1529,21.9618,11.2021,64.4616,10.2428,3,Swelling_Contusion
12.951,22.1649,12.3081,22.6437,1.0901,1.2651,22.6992,12.4852,35.0121,6.94,133.6996,22.1067,144.7483,14.1338,0.859,11.3294,28.0421,2.3785,340.7134,30.3492,19.5107,5.0767,67.5128,7.2044,3,Swelling_Contusion
7.664,24.3509,15.0969,28.1133,1.2211,1.1368,34.2676,11.8955,39.4087,15.545,144.5182,31.1455,147.077,10.3428,0.784,18.337,33.1715,2.3915,503.3332,24.1632,21.7472,18.1396,56.9462,5.7959,3,Swelling_Contusion
15.3421,32.6466,12.6829,24.4809,1.2189,1.1562,31.3379,12.1827,25.3993,14.3176,148.8963,26.3705,145.8357,10.4839,0.7805,12.6444,34.7999,2.6371,644.4527,32.2131,17.5382,8.6983,63.0068,9.7008,3,Swelling_Contusion
9.6591,18.0148,10.2646,24.7577,1.1727,1.2151,22.3111,9.9296,40.5292,12.5057,125.499,21.1061,141.9666,11.1588,0.8822,16.6781,32.4986,2.65,607.7171,27.5186,28.8116,10.6694,50.1078,11.1645,3,Swelling_Contusion
6.6853,17.2258,10.0888,24.4607,1.3155,1.1631,25.2691,5.7809,43.1118,16.5507,134.6218,14.8563,143.855,11.6965,0.7842,12.8387,36.5177,2.5449,335.7248,39.956,28.214,3.9535,56.7696,9.9679,3,Swelling_Contusion
13.2455,26.6661,16.3333,23.3516,1.1364,1.2439,33.3199,15.8903,38.2589,12.4438,130.8832,24.0017,152.4787,10.8659,0.8488,17.1775,39.8227,2.3898,333.7365,30.6821,18.102,8.7961,65.8667,7.377,3,Swelling_Contusion
23.8409,32.9031,15.3995,29.5147,1.1963,1.3402,32.5201,12.2276,30.8743,9.8267,128.3073,25.907,136.6481,10.9535,0.9965,16.5008,25.8189,2.5302,659.7996,32.9756,23.1607,6.9072,65.8213,5.704,3,Swelling_Contusion
12.2023,20.9684,7.8213,21.2541,1.2048,1.271,23.4791,5.8883,49.9826,9.8111,165.2215,33.667,149.3445,10.0987,0.7979,21.773,30.747,2.4902,608.7054,27.4639,17.6851,6.0735,55.4301,11.6568,3,Swelling_Contusion
4.0,21.6818,9.6293,20.3196,1.1637,1.3053,34.5047,7.6315,35.741,12.2877,105.362,12.5158,146.948,12.3922,0.8666,11.5247,24.1027,2.6207,100.0,20.667,32.4492,13.0128,58.0625,6.853,3,Swelling_Contusion
10.7482,25.5313,12.449,17.949,1.2344,1.2271,15.7557,16.089,41.4056,7.3882,122.2875,21.7018,150.9337,4.5222,0.8444,11.4398,23.6098,2.4979,464.3449,19.2659,16.6204,11.059,69.6374,10.2645,3,Swelling_Contusion
17.9798,28.8875,2.5,14.0574,1.1464,1.369,13.5984,9.2396,31.0767,11.408,160.4116,23.0829,137.63,11.2919,0.7849,19.5829,43.5278,2.4834,825.4809,32.862,28.2222,10.2323,80.2827,5.7608,3,Swelling_Contusion
15.0524,22.4004,14.9598,30.1565,1.1261,1.3969,18.6924,15.3191,40.0093,11.2129,146.752,20.2113,144.2531,10.8545,0.9137,12.8389,30.3591,2.5442,351.7693,22.2184,15.3645,5.6632,82.777,9.4684,3,Swelling_Contusion
4.0,21.9962,6.1422,19.6996,1.0373,1.0858,12.0,8.4092,32.0441,15.5994,146.2675,18.963,143.6379,14.3093,0.9269,14.021,22.7407,2.4081,465.0642,21.0575,24.7966,6.6071,66.9227,14.2072,3,Swelling_Contusion
17.1762,29.9081,11.6109,27.5065,1.0977,1.2325,18.991,9.1278,44.4527,14.1331,137.3839,22.6016,140.4109,10.8125,0.9301,15.6409,32.7215,2.3318,486.7201,28.24,19.089,5.8175,76.4462,11.7288,3,Swelling_Contusion
8.7229,23.8079,14.921,20.7206,1.1988,1.1444,29.7528,8.4127,45.8115,9.8748,96.2345,29.1623,140.9066,7.3601,0.9553,10.6798,31.7653,2.6052,473.1406,21.4884,27.4738,7.8881,66.792,9.0416,3,Swelling_Contusion
6.769,21.6786,11.2208,19.4312,1.0272,1.216,30.6608,10.5264,27.979,13.6128,121.0513,22.8769,148.5851,12.3887,0.8038,18.3509,31.9016,2.6235,465.605,28.701,26.881,12.5526,74.961,9.1166,3,Swelling_Contusion
14.8809,32.7212,15.5239,21.3511,1.0539,1.1886,34.0308,10.9944,32.654,13.1245,117.1335,27.3256,147.043,11.2557,0.9973,18.1174,29.323,2.5685,400.6308,21.2328,28.0499,4.4404,53.4722,11.0009,3,Swelling_Contusion
11.1482,25.4411,9.3325,18.5378,1.0292,1.1291,25.5189,4.8187,40.785,14.2421,101.1537,30.0379,152.9711,10.6605,0.9186,21.6683,44.1794,2.4575,695.4383,25.6135,17.7247,9.4405,74.3092,2.125,3,Swelling_Contusion
13.4112,25.0205,8.2127,18.5586,1.1335,1.3232,27.2785,6.7282,43.0063,11.9432,158.9875,27.7118,146.0351,16.505,0.8155,22.3194,41.9226,2.2321,700.8844,29.6696,27.3956,7.6654,64.4909,7.8627,3,Swelling_Contusion
9.1074,21.2601,14.1546,29.2301,1.0676,1.2703,29.5321,8.8499,46.0706,6.4954,114.0889,18.9804,148.9073,7.8325,0.938,15.3841,37.0566,2.4103,590.6572,20.5236,18.2946,11.6293,55.2409,1.6433,3,Swelling_Contusion
9.2469,19.8286,20.3395,28.0203,1.1089,1.4404,26.8915,12.1624,16.0,12.6983,113.5054,30.6374,148.6232,9.7409,0.9113,23.492,42.9935,2.7475,400.089,25.1245,18.1248,9.8639,61.243,7.957,3,Swelling_Contusion
10.9157,22.782,10.7871,24.6151,1.1628,1.296,26.2054,9.7544,16.0,11.5535,104.1105,16.2848,137.6557,7.8723,0.8262,14.6045,37.3148,2.3486,107.8066,24.0831,21.4321,8.2143,65.5129,9.109,3,Swelling_Contusion
22.3695,37.2515,8.6994,24.2659,1.3258,1.1571,23.993,17.6669,27.1546,16.5773,144.9242,17.0768,137.1312,11.3156,0.9858,14.2137,24.6926,2.294,107.1856,25.9809,13.059,9.0197,54.9297,12.4228,3,Swelling_Contusion
11.6332,22.3774,14.4188,27.5782,1.1622,1.3202,18.47,3.5878,34.5842,13.0883,140.9986,19.8174,140.8189,8.3992,0.8306,10.6149,24.8126,2.5725,188.048,29.5912,17.6608,9.7653,53.9354,6.1258,3,Swelling_Contusion
6.0596,21.2257,9.9278,24.6063,1.2697,1.3238,18.3453,13.3078,36.575,12.7097,144.6053,10.7224,143.8454,8.1003,0.8594,15.9764,38.2187,2.3615,528.7454,20.3757,21.6933,8.6029,73.593,10.7261,3,Swelling_Contusion
21.8178,29.9985,14.9628,20.4909,1.1429,1.3593,28.5832,8.316,34.9487,15.0594,162.1908,33.0232,150.9759,12.5695,0.8755,24.0,46.9346,2.6581,471.663,28.5432,16.1364,14.2865,49.6227,13.1573,3,Swelling_Contusion
8.1233,23.0674,12.868,27.2716,1.1091,1.2037,26.9605,13.1911,36.3903,9.3957,103.4455,26.6011,142.3885,13.2596,0.9545,23.1419,37.2441,2.5065,627.0258,20.4172,16.0475,14.9831,58.779,9.4804,3,Swelling_Contusion
6.8004,20.9774,17.8991,25.1529,1.2254,1.2276,30.1166,6.0199,44.5943,17.6595,137.8479,36.3271,142.8053,12.2013,0.8709,12.4914,26.8038,2.6654,820.9488,19.7968,19.1642,5.8617,73.5867,5.999,3,Swelling_Contusion
16.0196,24.1966,13.0208,22.8403,1.2711,1.0536,31.6875,12.9323,49.3572,9.0866,143.9166,23.2933,144.883,13.5039,0.9711,17.7745,26.7569,2.5726,544.0435,21.0368,19.5586,12.0,55.8704,7.7522,3,Swelling_Contusion
4.0,21.3265,14.3484,19.4684,1.1902,1.2085,19.4631,9.3664,16.0,10.9785,112.6373,24.3305,136.3974,11.6745,0.8463,15.5891,32.4456,2.3203,459.2446,17.7803,20.849,12.0171,70.968,17.278,3,Swelling_Contusion
14.4036,28.1578,9.4338,19.9301,1.2182,1.0389,24.6306,9.5402,32.016,11.281,159.1528,25.7974,146.4236,13.8519,0.8797,18.1166,40.5828,2.3843,332.5861,19.7767,16.2122,12.13,51.1832,4.3991,3,Swelling_Contusion
7.0217,21.2082,11.0707,26.746,1.3022,1.2611,23.7336,12.6435,41.6134,7.2173,147.5901,25.0059,146.558,14.0199,0.9595,11.2675,26.1582,2.4027,270.4039,27.4692,15.7454,14.0302,75.5143,12.767,3,Swelling_Contusion
5.7683,15.96,13.9753,28.5428,1.1474,1.3852,31.2377,10.7132,27.3882,5.7776,106.232,20.5104,143.2932,13.5586,0.9165,20.5082,31.433,2.6258,362.2823,10.6122,19.6559,12.9822,63.3224,11.1663,3,Swelling_Contusion
4.0,14.0059,11.0929,20.5179,1.1736,1.2406,34.6102,12.3104,41.5396,13.8051,134.487,16.2408,145.8243,12.7904,0.9145,12.7234,31.931,2.7134,391.2448,26.5055,25.2243,8.7643,65.3404,10.6988,3,Swelling_Contusion
13.7937,26.3096,9.7984,23.7531,1.1023,1.4301,34.9067,8.9614,39.9776,11.8938,136.3766,32.6928,136.642,9.9241,0.9965,20.8384,33.2995,2.6042,242.2861,14.7514,18.8715,14.8865,86.0,10.0633,3,Swelling_Contusion
17.1941,27.7972,14.1868,23.6901,1.206,1.2299,17.8808,9.3338,28.9825,11.5297,141.5666,31.2094,149.9989,8.8357,0.9079,16.1124,35.4902,2.2879,163.0471,23.7119,9.5383,11.7908,70.1989,7.9531,3,Swelling_Contusion
18.0029,28.6031,11.7777,24.3706,1.1736,1.2851,35.8276,7.6925,30.1823,8.9658,143.329,17.3908,137.0979,11.776,0.7859,10.3499,19.3047,2.8235,757.2154,8.0,17.0024,11.2378,60.3029,7.3825,3,Swelling_Contusion
13.2402,29.5892,15.7861,23.1591,1.2343,1.2628,24.1232,6.4158,36.514,6.038,132.1789,10.0,137.6498,8.3686,0.9284,16.2999,26.7852,2.5705,350.2918,28.6056,23.9943,8.718,54.925,7.8347,3,Swelling_Contusion
15.9513,32.8011,13.5357,19.375,1.1752,1.2981,32.9364,12.2107,40.1077,4.8353,132.9054,20.1704,140.6222,8.8397,0.9007,12.8279,22.3461,2.3841,699.7661,11.1504,25.735,16.081,76.1347,5.3322,3,Swelling_Contusion
4.0,16.1409,9.903,16.6183,1.0547,1.21,19.5085,10.1204,28.2441,12.4299,139.4685,31.742,131.096,8.4974,0.9752,10.9694,24.2353,2.2898,473.4643,24.0942,21.6993,10.531,68.7088,9.1197,3,Swelling_Contusion
5.716,12.8376,11.5604,22.5515,1.0439,1.02,31.553,8.9572,39.7203,10.2855,119.9793,28.1124,153.5544,10.0515,0.9358,14.0143,26.2519,2.4719,378.0372,18.4696,23.4819,5.1853,66.8164,9.2991,3,Swelling_Contusion
4.0,20.3091,8.2536,23.2129,1.1692,1.2277,22.9795,12.2361,46.8596,12.0957,113.0181,27.672,134.7379,11.0854,0.8471,14.8866,25.503,2.7448,439.0766,17.1394,29.4327,7.7639,56.7707,8.2004,3,Swelling_Contusion
23.3969,42.1286,30.8096,39.4663,1.3588,1.4801,15.0724,11.8859,57.5462,17.2143,117.7979,16.3968,154.52,12.856,0.9471,11.3372,32.943,2.6399,561.6051,34.093,13.004,8.3285,59.2368,4.4585,4,Inflammation_Redness
22.1736,35.8194,14.8047,30.33,1.1939,1.4973,18.5295,7.0024,38.723,13.7876,125.3264,18.6312,159.7515,8.9092,0.9527,16.612,26.3979,2.6399,883.4384,18.093,14.5737,13.2267,68.4074,13.5211,4,Inflammation_Redness
28.1675,48.4505,32.3749,50.3401,1.404,1.5851,17.8406,8.885,58.7226,17.2874,170.2364,19.9232,165.5712,9.4609,0.8481,11.9564,20.0823,2.7444,339.0611,29.1907,12.7369,10.4934,58.0463,12.8962,4,Inflammation_Redness
12.0,31.2074,17.5879,29.1011,1.4481,1.6273,23.9453,8.3957,48.3036,12.9371,117.9128,13.951,158.9041,7.8862,0.9326,19.5455,28.4757,2.5953,672.2632,29.1022,11.8775,8.6403,60.2609,5.64,4,Inflammation_Redness
14.9087,35.099,29.5584,43.5311,1.2624,1.2427,15.5396,13.1926,69.0355,16.4318,131.818,19.1686,149.3259,11.5867,0.8568,13.691,26.1808,2.5481,517.8819,30.6331,7.4455,11.3159,69.1008,1.5,4,Inflammation_Redness
12.0,30.2245,26.7336,42.1297,1.4352,1.4797,17.5524,9.4739,60.8929,13.0799,136.6596,20.1759,154.7146,11.2443,0.9692,17.1436,28.5384,2.6784,243.8735,27.7442,11.3975,4.0054,58.6923,9.8949,4,Inflammation_Redness
13.0253,32.3054,23.6508,32.4032,1.4359,1.3026,11.2494,9.0868,61.5836,17.6755,148.7028,21.191,155.3642,7.8476,0.9527,18.1875,26.2755,2.7757,426.4439,23.2449,8.9052,8.3588,56.4862,8.4568,4,Inflammation_Redness
25.0482,41.0661,24.9462,35.5028,1.5467,1.15,19.8954,9.5219,42.3518,17.5443,169.2747,29.6514,156.5873,8.9809,0.9811,10.3816,20.1006,2.6476,1036.18,35.0899,14.4504,5.1271,56.6961,9.2614,4,Inflammation_Redness
12.0,30.9436,14.3826,26.8767,1.3449,1.6496,23.0851,11.5489,64.1704,20.0532,151.2165,13.694,157.4612,9.7802,0.8824,16.2752,34.5101,2.7767,494.6891,24.1601,10.4462,10.66,61.5044,7.373,4,Inflammation_Redness
13.1269,31.9015,26.5831,35.2674,1.5376,1.246,19.0097,11.6169,42.2534,19.646,133.3213,22.6975,172.7255,13.6729,0.9421,19.3644,32.397,2.6923,404.6401,22.9153,10.184,7.8094,68.1662,9.9352,4,Inflammation_Redness
12.0,31.9297,23.5238,34.8709,1.307,1.4643,17.4829,3.5,37.0837,15.9575,136.0833,24.588,167.6459,13.6319,0.89,6.0,23.8409,2.7568,504.7241,35.9008,4.6557,8.9893,69.5661,6.8403,4,Inflammation_Redness
27.9203,39.1003,23.7646,37.6585,1.2499,1.5254,20.5163,12.1714,45.3702,17.9599,117.5976,31.4642,157.3043,17.3893,0.9195,12.6534,23.1459,2.5593,537.0194,21.7719,10.783,7.4396,56.742,10.7041,4,Inflammation_Redness
19.272,37.743,16.4476,30.1687,1.3666,1.3057,20.126,9.8822,59.1336,10.9074,139.7319,29.357,158.8683,14.966,0.9358,13.2077,29.4132,2.5096,499.35,11.8786,15.4096,5.5837,60.5833,8.9828,4,Inflammation_Redness
18.1494,30.0585,21.5124,38.8014,1.2741,1.3887,11.7098,11.0716,29.1066,14.4021,127.6936,31.0977,170.4095,10.9406,0.8867,16.502,30.2494,2.7553,598.9475,27.0333,13.0615,10.6775,61.4809,4.3575,4,Inflammation_Redness
